load_id,date,fold,equipment,distance,actual_rate,lightgbm_prediction,catboost_prediction,ensemble_prediction,absolute_error
TR-043182,2025-10-01,october,Dry Van,277.8,628.71,651.9573668230845,613.3970312315992,632.6771990273419,3.9671990273418487
TR-043183,2025-10-01,october,Reefer,764.2,1789.15,1760.5520607829906,1706.2449036886978,1733.3984822358443,55.75151776415578
TR-043184,2025-10-01,october,Dry Van,589.6,1184.39,1217.1705428829032,1218.6685437360406,1217.919543309472,33.52954330947182
TR-043185,2025-10-01,october,Reefer,548.4,6477.13,1266.8284065780113,1275.767556035164,1271.2979813065876,5205.8320186934125
TR-043186,2025-10-01,october,Flatbed,684.8,1498.58,1501.40452708899,1571.0181385883864,1536.2113328386881,37.631332838688195
TR-043187,2025-10-01,october,Reefer,244.7,757.75,698.0601612191693,708.7159654363065,703.3880633277379,54.36193667226212
TR-043188,2025-10-01,october,Dry Van,993.2,2022.07,2058.0538392434205,2061.758957325557,2059.9063982844887,37.83639828448872
TR-043189,2025-10-01,october,Dry Van,650.6,1372.49,1377.5898105977087,1389.32406713726,1383.4569388674845,10.966938867484487
TR-043190,2025-10-01,october,Dry Van,461.0,1000.3,1034.9370808979215,1039.1081553446777,1037.0226181212997,36.722618121299774
TR-043191,2025-10-01,october,Dry Van,562.0,1206.96,1196.3520338884011,1214.946998247368,1205.6495160678846,1.3104839321154031
TR-043192,2025-10-01,october,Dry Van,470.7,1133.3,1096.4298784907874,1077.78333174245,1087.1066051166185,46.193394883381416
TR-043193,2025-10-01,october,Flatbed,2273.8,4333.35,4584.287466409334,4604.977523938622,4594.632495173978,261.2824951739776
TR-043194,2025-10-01,october,Dry Van,1273.2,2647.58,2703.580062265069,2712.858603281028,2708.2193327730483,60.63933277304841
TR-043195,2025-10-01,october,Dry Van,495.9,1100.57,1095.0497903231158,1095.7196360588564,1095.384713190986,5.18528680901386
TR-043196,2025-10-01,october,Flatbed,758.8,1733.31,1712.5331951163582,1730.2368640412487,1721.3850295788034,11.924970421196576
TR-043197,2025-10-01,october,Reefer,2051.9,4360.08,4399.740574368151,4506.615211802479,4453.177893085315,93.09789308531526
TR-043198,2025-10-01,october,Dry Van,597.4,1310.24,1305.5507243145196,1306.2000301619591,1305.8753772382393,4.3646227617607565
TR-043199,2025-10-01,october,Dry Van,3035.7,5448.66,5575.839068790169,5685.541711293494,5630.690390041831,182.0303900418312
TR-043200,2025-10-01,october,Dry Van,210.1,572.62,597.09182170154,574.9714359491952,586.0316288253675,13.41162882536753
TR-043201,2025-10-01,october,Dry Van,1471.5,2839.21,2925.708165248302,2901.7010596744635,2913.7046124613826,74.49461246138253
TR-043202,2025-10-01,october,Dry Van,463.4,1033.26,1029.190198424441,1012.0968840275324,1020.6435412259866,12.616458774013381
TR-043203,2025-10-01,october,Dry Van,1010.9,1986.82,1979.5835781209107,2041.9928885941854,2010.788233357548,23.968233357548115
TR-043204,2025-10-01,october,Reefer,1124.8,2400.85,2450.8848459398437,2465.1275529727845,2458.006199456314,57.15619945631397
TR-043205,2025-10-01,october,Dry Van,951.8,1936.07,2003.9659365553177,2029.8887709177993,2016.9273537365584,80.85735373655848
TR-043206,2025-10-01,october,Dry Van,988.0,1929.23,2012.395811272756,2033.0843375363913,2022.7400744045735,93.51007440457352
TR-043207,2025-10-01,october,Reefer,647.7,1483.98,1531.7869433246124,1491.0918739849203,1511.4394086547663,27.45940865476632
TR-043208,2025-10-01,october,Dry Van,2216.0,3829.84,4213.654857739504,4032.5469198701458,4123.100888804825,293.2608888048253
TR-043209,2025-10-01,october,Dry Van,605.9,1217.54,1260.274786084991,1299.9746570201198,1280.1247215525555,62.58472155255549
TR-043210,2025-10-01,october,Dry Van,1159.0,2360.65,2461.3882114540575,2419.7990765699406,2440.593644011999,79.94364401199891
TR-043211,2025-10-01,october,Reefer,922.4,2088.6,2063.8670428540586,2081.8744528639872,2072.870747859023,15.729252140976769
TR-043212,2025-10-01,october,Dry Van,2784.9,4778.86,5199.292905985111,5027.668014726592,5113.480460355851,334.6204603558517
TR-043213,2025-10-01,october,Flatbed,803.1,1722.03,1718.679267385975,1789.5508961081532,1754.115081747064,32.08508174706412
TR-043214,2025-10-01,october,Flatbed,637.7,1412.16,1412.4871851270664,1446.3925446103049,1429.4398648686856,17.279864868685536
TR-043215,2025-10-01,october,Reefer,2179.4,4500.92,4559.234962436449,4628.374583447065,4593.804772941757,92.88477294175664
TR-043216,2025-10-01,october,Dry Van,1553.5,3181.84,3157.813594955807,3133.6431261928665,3145.728360574337,36.11163942566327
TR-043217,2025-10-01,october,Dry Van,1203.3,2498.9,2557.6550319625912,2567.5265981965244,2562.5908150795576,63.690815079557524
TR-043218,2025-10-01,october,Dry Van,1635.8,3208.55,3331.7363365561214,3350.553766199093,3341.145051377607,132.59505137760698
TR-043219,2025-10-01,october,Dry Van,2628.8,4900.51,5005.762795504868,5047.099280365639,5026.431037935254,125.92103793525348
TR-043220,2025-10-01,october,Dry Van,1507.7,3028.96,3108.0342138990172,3160.0983769686864,3134.066295433852,105.10629543385176
TR-043221,2025-10-01,october,Dry Van,458.5,1008.48,1003.5935747634361,1028.7718029141663,1016.1826888388011,7.702688838801123
TR-043222,2025-10-01,october,Reefer,451.9,1170.12,1188.6363148055248,1141.2698122668935,1164.9530635362091,5.166936463790762
TR-043223,2025-10-01,october,Reefer,1005.8,2521.43,2387.058638595426,2398.3205907904007,2392.6896146929134,128.7403853070864
TR-043224,2025-10-01,october,Dry Van,358.0,835.03,843.5884745713795,803.2559384500096,823.4222065106945,11.607793489305436
TR-043225,2025-10-01,october,Flatbed,2633.9,4810.57,5033.450349763051,5137.637942611621,5085.544146187336,274.9741461873364
TR-043226,2025-10-01,october,Reefer,562.6,1244.63,1240.9952804933723,1217.7662617644996,1229.380771128936,15.249228871064133
TR-043227,2025-10-01,october,Dry Van,678.9,1446.38,1394.0887549592485,1422.1374481148669,1408.1131015370577,38.266898462942436
TR-043228,2025-10-01,october,Dry Van,244.1,563.96,584.1620195077168,538.9465011191492,561.5542603134329,2.4057396865671308
TR-043229,2025-10-01,october,Dry Van,447.2,1023.4,1032.0157348893165,1002.1582856306197,1017.0870102599681,6.312989740031867
TR-043230,2025-10-01,october,Flatbed,607.5,1421.17,1374.1183466466437,1419.8431402963392,1396.9807434714915,24.189256528508622
TR-043231,2025-10-01,october,Dry Van,685.5,1397.01,1404.5964383789644,1441.9876821108317,1423.292060244898,26.282060244898048
TR-043232,2025-10-01,october,Dry Van,1253.7,2477.14,2525.708916317493,2580.6821055029704,2553.195510910232,76.05551091023199
TR-043233,2025-10-01,october,Reefer,632.4,1490.25,1416.6083540682139,1426.3738329557425,1421.4910935119783,68.7589064880217
TR-043234,2025-10-01,october,Dry Van,1283.2,2459.43,2548.491577861512,2579.3584915662414,2563.925034713877,104.49503471387698
TR-043235,2025-10-01,october,Dry Van,359.6,789.03,817.2533618853564,799.4956868786187,808.3745243819876,19.34452438198764
TR-043236,2025-10-01,october,Dry Van,509.2,1164.68,1151.2847069071638,1153.2080595071716,1152.2463832071676,12.433616792832481
TR-043237,2025-10-01,october,Reefer,2731.3,5555.29,5648.528395578315,5677.948146345569,5663.238270961941,107.94827096194149
TR-043238,2025-10-01,october,Dry Van,1875.4,3533.64,3654.9379386520777,3659.008216711288,3656.9730776816828,123.33307768168288
TR-043239,2025-10-01,october,Dry Van,256.8,648.29,635.8650713191507,605.4862024752213,620.675636897186,27.614363102813968
TR-043240,2025-10-01,october,Dry Van,1435.0,2853.94,2988.555874444296,2972.688373320133,2980.6221238822145,126.68212388221446
TR-043241,2025-10-01,october,Dry Van,1431.7,2817.95,2918.415650383558,2803.6566694599874,2861.0361599217727,43.08615992177283
TR-043242,2025-10-01,october,Flatbed,412.3,1002.17,994.5178140165643,1003.6447040049738,999.0812590107691,3.088740989230814
TR-043243,2025-10-01,october,Dry Van,1434.7,2898.42,2993.508191597924,2932.1157112008495,2962.811951399387,64.39195139938693
TR-043244,2025-10-01,october,Reefer,862.0,1968.55,1956.798190522523,1967.310246973545,1962.0542187480341,6.495781251965809
TR-043245,2025-10-01,october,Dry Van,624.8,1398.29,1368.5778942453906,1391.5276584236071,1380.052776334499,18.237223665501006
TR-043246,2025-10-01,october,Dry Van,790.4,1614.53,1632.0463699489617,1687.6191873043497,1659.8327786266557,45.30277862665571
TR-043247,2025-10-01,october,Dry Van,833.4,1793.3,1762.9878368894822,1796.7481105163595,1779.8679737029208,13.432026297079119
TR-043248,2025-10-01,october,Dry Van,2442.1,4537.86,4632.66420675524,4589.950306134953,4611.307256445097,73.44725644509708
TR-043249,2025-10-01,october,Dry Van,824.1,1641.95,1657.7661466924123,1663.906860327439,1660.8365035099257,18.88650350992566
TR-043250,2025-10-01,october,Flatbed,1259.6,2505.88,2703.098736256286,2710.2363659170874,2706.6675510866867,200.78755108668656
TR-043251,2025-10-01,october,Dry Van,1519.1,2902.34,3056.5776463902007,2986.3196187034146,3021.448632546808,119.10863254680771
TR-043252,2025-10-01,october,Reefer,104.7,311.26,305.38269798434345,337.4965229795789,321.43961048196115,10.179610481961163
TR-043253,2025-10-01,october,Dry Van,2267.7,4200.14,4372.024222031314,4245.980792018112,4309.002507024713,108.86250702471261
TR-043254,2025-10-01,october,Dry Van,176.0,517.66,514.3257405786748,470.77935534241374,492.55254796054425,25.107452039455723
TR-043255,2025-10-01,october,Reefer,1837.0,3773.93,3929.202295615308,3978.1201464722144,3953.661221043761,179.73122104376125
TR-043256,2025-10-01,october,Reefer,933.6,2219.91,2111.382028085678,2161.2304058204695,2136.306216953074,83.60378304692586
TR-043257,2025-10-01,october,Dry Van,538.3,1283.16,1253.0135417960203,1202.8672889282143,1227.9404153621172,55.21958463788292
TR-043258,2025-10-01,october,Dry Van,1522.5,2877.77,3047.7593985247863,2979.9774671143064,3013.8684328195463,136.09843281954636
TR-043259,2025-10-01,october,Dry Van,1726.6,3332.2,3525.7654453249143,3503.4159663175515,3514.590705821233,182.39070582123304
TR-043260,2025-10-01,october,Reefer,2615.5,5124.5,5478.306636185704,5350.422252859131,5414.364444522417,289.8644445224172
TR-043261,2025-10-01,october,Reefer,2004.8,4070.24,4284.898484636149,4289.553237724724,4287.225861180436,216.9858611804366
TR-043262,2025-10-01,october,Reefer,1123.5,2458.0,2397.505567468295,2383.5564619307097,2390.5310146995025,67.46898530049748
TR-043263,2025-10-01,october,Dry Van,1039.6,2010.76,2025.430111477182,2112.8318360043436,2069.130973740763,58.37097374076279
TR-043264,2025-10-01,october,Dry Van,2254.2,4221.49,4318.9055315104,4370.481873760097,4344.693702635248,123.20370263524819
TR-043265,2025-10-01,october,Reefer,959.6,2113.04,2119.1020784935954,2104.4032102937017,2111.7526443936486,1.2873556063514116
TR-043266,2025-10-01,october,Flatbed,2164.4,4464.73,4615.106079912651,4694.180677687553,4654.643378800101,189.91337880010178
TR-043267,2025-10-01,october,Dry Van,2291.1,4310.7,4461.6741121364375,4395.893245407652,4428.783678772044,118.08367877204455
TR-043268,2025-10-01,october,Reefer,2012.0,4298.29,4333.517307957284,4433.231640633576,4383.3744742954295,85.08447429542957
TR-043269,2025-10-01,october,Dry Van,734.0,1487.21,1544.820959124118,1549.156042739153,1546.9885009316354,59.778500931635335
TR-043270,2025-10-01,october,Dry Van,275.2,650.49,662.7052941452197,629.199802548984,645.9525483471018,4.5374516528981985
TR-043271,2025-10-01,october,Dry Van,875.0,1730.09,1790.829138019943,1810.4999200971092,1800.664529058526,70.5745290585262
TR-043272,2025-10-01,october,Dry Van,371.4,841.42,834.1734457588285,809.0162172716655,821.594831515247,19.825168484752908
TR-043273,2025-10-01,october,Dry Van,2261.5,4384.26,4509.246992203507,4418.981676153937,4464.114334178722,79.85433417872173
TR-043274,2025-10-01,october,Dry Van,561.1,1274.28,1231.3153900374048,1254.6555885713929,1242.985489304399,31.294510695601048
TR-043275,2025-10-01,october,Dry Van,791.9,1749.18,1716.363937474077,1742.7658827988832,1729.5649101364802,19.61508986351987
TR-043276,2025-10-01,october,Dry Van,1577.7,3134.93,3265.967462884733,3277.605879488324,3271.786671186528,136.85667118652827
TR-043277,2025-10-01,october,Dry Van,855.9,1791.66,1821.1607701339974,1865.186727686978,1843.1737489104876,51.51374891048749
TR-043278,2025-10-01,october,Reefer,442.4,1098.12,1105.3784613156915,1100.7225649910038,1103.0505131533478,4.930513153347874
TR-043279,2025-10-01,october,Dry Van,445.9,977.98,988.8296207203182,975.8663121716006,982.3479664459594,4.367966445959382
TR-043280,2025-10-01,october,Flatbed,583.0,1398.37,1407.7274859619783,1400.1489473541537,1403.938216658066,5.568216658066149
TR-043281,2025-10-01,october,Dry Van,912.2,1927.67,1910.1494740000096,1902.9971890791956,1906.5733315396026,21.096668460397495
TR-043282,2025-10-01,october,Dry Van,1227.5,2331.68,2537.53362505622,2394.152109257083,2465.8428671566517,134.16286715665183
TR-043283,2025-10-01,october,Dry Van,1396.3,2846.07,2961.195739419161,2954.766598678511,2957.981169048836,111.91116904883575
TR-043284,2025-10-01,october,Reefer,629.3,1458.78,1406.20150067025,1429.907026143188,1418.054263406719,40.725736593281
TR-043285,2025-10-01,october,Reefer,489.6,1157.74,1177.412545559909,1131.4110069186563,1154.4117762392825,3.328223760717492
TR-043286,2025-10-01,october,Dry Van,660.7,1443.07,1430.630823276031,1428.721144392355,1429.675983834193,13.394016165806988
TR-043287,2025-10-01,october,Dry Van,70.0,194.26,256.89170545337424,232.68318543367673,244.78744544352548,50.527445443525494
TR-043288,2025-10-01,october,Reefer,2337.0,5076.68,4862.227183254849,5032.178325413855,4947.202754334352,129.4772456656483
TR-043289,2025-10-01,october,Dry Van,565.0,1140.24,1173.3487183375053,1168.7842730054278,1171.0664956714666,30.826495671466546
TR-043290,2025-10-01,october,Reefer,733.9,1645.12,1647.3942869209734,1633.7545065245226,1640.5743967227481,4.545603277251757
TR-043291,2025-10-01,october,Dry Van,407.9,921.92,929.2406988248915,890.6780940833262,909.9593964541089,11.960603545891104
TR-043292,2025-10-01,october,Dry Van,699.1,1498.47,1476.8191979521716,1458.9677495921474,1467.8934737721595,30.57652622784053
TR-043293,2025-10-01,october,Reefer,594.4,1456.25,1422.3147866693155,1442.5327894658908,1432.4237880676033,23.826211932396745
TR-043294,2025-10-01,october,Flatbed,801.6,1717.39,1713.1555139013562,1777.158481017569,1745.1569974594627,27.766997459462573
TR-043295,2025-10-01,october,Dry Van,1732.8,3374.09,3494.2937169491042,3466.811452139037,3480.5525845440707,106.46258454407052
TR-043296,2025-10-01,october,Dry Van,735.6,1509.89,1540.0671966103298,1559.4447320219865,1549.755964316158,39.86596431615794
TR-043297,2025-10-01,october,Dry Van,70.0,203.0,222.8347836709032,240.41780356223717,231.6262936165702,28.626293616570194
TR-043298,2025-10-01,october,Dry Van,414.8,1013.72,997.3863396638938,977.1203333838484,987.2533365238711,26.46666347612893
TR-043299,2025-10-01,october,Flatbed,1869.1,3856.36,4013.1765117679915,4126.04122930469,4069.608870536341,213.24887053634075
TR-043300,2025-10-01,october,Dry Van,320.9,767.51,758.621804961046,740.4495371274934,749.5356710442697,17.974328955730243
TR-043301,2025-10-01,october,Reefer,1056.2,2447.96,2398.5006413720366,2478.77774428939,2438.639192830713,9.320807169287036
TR-043302,2025-10-01,october,Reefer,84.4,280.13,257.6279079053382,280.68099918412213,269.15445354473013,10.975546455269864
TR-043303,2025-10-01,october,Reefer,2083.1,13894.55,4396.499762032777,4554.845642203401,4475.672702118089,9418.87729788191
TR-043304,2025-10-01,october,Dry Van,684.6,1456.68,1444.0612667318605,1485.2378933248065,1464.6495800283335,7.969580028333439
TR-043305,2025-10-01,october,Dry Van,1194.6,2368.1,2423.1243655811327,2458.721691598893,2440.923028590013,72.82302859001311
TR-043306,2025-10-01,october,Dry Van,1212.8,2279.69,2392.0919273685536,2329.5080873843217,2360.800007376438,81.1100073764378
TR-043307,2025-10-01,october,Dry Van,2824.9,4949.49,5201.716617135606,5060.172651377373,5130.94463425649,181.45463425648995
TR-043308,2025-10-01,october,Reefer,2801.8,5510.91,5714.485931993249,5800.912036596733,5757.6989842949915,246.78898429499168
TR-043309,2025-10-01,october,Dry Van,159.3,432.91,652.8716797778002,406.94359090228886,529.9076353400445,96.9976353400445
TR-043310,2025-10-02,october,Reefer,914.5,2142.88,2109.4372233552012,2085.2408030127676,2097.339013183984,45.5409868160159
TR-043311,2025-10-02,october,Reefer,444.9,1200.45,1163.3710849336237,1112.9223323657604,1138.146708649692,62.30329135030797
TR-043312,2025-10-02,october,Dry Van,1468.5,2968.11,3062.122433485743,3083.7662144485303,3072.9443239671364,104.83432396713624
TR-043313,2025-10-02,october,Dry Van,2027.3,3842.4,4089.184293903606,4055.6857204284825,4072.435007166044,230.03500716604412
TR-043314,2025-10-02,october,Flatbed,862.8,1843.79,1837.38515947146,1882.0530978235881,1859.719128647524,15.929128647524067
TR-043315,2025-10-02,october,Dry Van,2060.5,3792.71,3977.342251317951,4011.948530549371,3994.645390933661,201.93539093366098
TR-043316,2025-10-02,october,Reefer,1622.8,3421.97,3401.8965754434184,3545.691080225696,3473.7938278345573,51.823827834557505
TR-043317,2025-10-02,october,Dry Van,689.3,1467.83,1418.8927850229197,1457.140878670958,1438.0168318469389,29.813168153061042
TR-043318,2025-10-02,october,Dry Van,562.4,1236.69,1225.3791351038717,1249.9837073722765,1237.681421238074,0.9914212380740537
TR-043319,2025-10-02,october,Dry Van,1776.6,3405.12,3569.4704902824556,3615.349335000626,3592.409912641541,187.28991264154092
TR-043320,2025-10-02,october,Dry Van,507.6,1143.93,1149.5124961329802,1148.659369064288,1149.0859325986341,5.155932598634081
TR-043321,2025-10-02,october,Dry Van,664.9,1378.93,1375.5406716638774,1464.4145590903208,1419.977615377099,41.047615377098964
TR-043322,2025-10-02,october,Dry Van,2803.5,5012.79,5274.371647716021,5174.398964498826,5224.385306107423,211.5953061074233
TR-043323,2025-10-02,october,Reefer,937.3,2169.46,2158.263617880623,2220.5016111775662,2189.3826145290946,19.922614529094517
TR-043324,2025-10-02,october,Reefer,2554.1,5024.96,5316.175867048231,5359.435515429432,5337.805691238831,312.845691238831
TR-043325,2025-10-02,october,Reefer,1005.7,2467.62,2386.4170254461987,2383.8444811320287,2385.1307532891137,82.48924671088616
TR-043326,2025-10-02,october,Dry Van,2738.2,4932.23,5099.987226409469,4998.754022288193,5049.3706243488305,117.1406243488309
TR-043327,2025-10-02,october,Dry Van,1210.0,2347.61,2469.6607254977744,2520.6417336062814,2495.151229552028,147.54122955202774
TR-043328,2025-10-02,october,Flatbed,2586.0,4970.96,5358.071367470675,5330.7419410771745,5344.406654273925,373.44665427392465
TR-043329,2025-10-02,october,Dry Van,1440.3,2770.73,2886.7209941737874,2886.5993571243516,2886.6601756490695,115.9301756490695
TR-043330,2025-10-02,october,Dry Van,1430.6,2802.12,2908.2432445313448,2893.2823260234723,2900.7627852774085,98.64278527740862
TR-043331,2025-10-02,october,Dry Van,1337.8,2727.55,2788.3541218622277,2736.0647405019363,2762.209431182082,34.65943118208179
TR-043332,2025-10-02,october,Flatbed,1754.5,3588.13,3678.3133114447346,3755.0098910912307,3716.6616012679824,128.5316012679823
TR-043333,2025-10-02,october,Dry Van,1214.9,2414.96,2500.0226947742062,2555.057881717898,2527.540288246052,112.58028824605208
TR-043334,2025-10-02,october,Reefer,1487.4,3168.66,3210.732060552355,3348.4363193486006,3279.5841899504776,110.92418995047774
TR-043335,2025-10-02,october,Reefer,92.6,274.24,268.3328479233365,295.48046429436044,281.90665610884844,7.666656108848429
TR-043336,2025-10-02,october,Flatbed,648.8,1429.94,1456.7173479248547,1448.260338691487,1452.488843308171,22.548843308170945
TR-043337,2025-10-02,october,Dry Van,762.7,1729.78,1676.5247387841084,1662.6303872947867,1669.5775630394476,60.202436960552404
TR-043338,2025-10-02,october,Reefer,281.2,745.43,732.7026975729758,710.1025267928289,721.4026121829024,24.02738781709752
TR-043339,2025-10-02,october,Reefer,2831.4,5505.02,5257.810598657915,5353.636378485042,5305.723488571479,199.29651142852163
TR-043340,2025-10-02,october,Flatbed,458.5,1142.27,1165.5000963913844,1159.2609836928682,1162.3805400421263,20.11054004212633
TR-043341,2025-10-02,october,Reefer,225.6,624.99,641.4995626610836,578.334118174253,609.9168404176683,15.073159582331755
TR-043342,2025-10-02,october,Flatbed,1114.2,2301.92,2423.6488658969156,2430.8954923282527,2427.272179112584,125.35217911258405
TR-043343,2025-10-02,october,Flatbed,532.7,1175.29,1220.6080712493942,1222.205146521256,1221.406608885325,46.11660888532515
TR-043344,2025-10-02,october,Dry Van,1122.3,2214.59,2191.404029909812,2292.0080059512675,2241.70601793054,27.116017930539783
TR-043345,2025-10-02,october,Dry Van,1213.2,2592.64,2538.4165369788693,2560.796379705127,2549.6064583419984,43.03354165800147
TR-043346,2025-10-02,october,Dry Van,1152.6,2287.12,2364.582899222065,2360.090906087326,2362.336902654695,75.21690265469533
TR-043347,2025-10-02,october,Reefer,2391.8,4754.03,5277.1521546365675,5196.684875185094,5236.918514910831,482.88851491083096
TR-043348,2025-10-02,october,Dry Van,497.1,1140.26,1126.3872586344128,1125.1742541567332,1125.780756395573,14.479243604426983
TR-043349,2025-10-02,october,Dry Van,842.1,1672.88,1725.9281631619244,1759.0717923981952,1742.49997778006,69.6199777800598
TR-043350,2025-10-02,october,Flatbed,1356.3,2718.68,2849.2492917769505,2947.329677471309,2898.2894846241297,179.6094846241299
TR-043351,2025-10-02,october,Dry Van,233.9,611.62,606.2294486553169,583.9691367762584,595.0992927157877,16.520707284212335
TR-043352,2025-10-02,october,Flatbed,1391.0,3094.08,3024.0635409067077,3105.77318623834,3064.918363572524,29.16163642747597
TR-043353,2025-10-02,october,Dry Van,1475.3,2843.33,2940.995012612529,2942.731729935961,2941.863371274245,98.53337127424493
TR-043354,2025-10-02,october,Flatbed,1096.9,2265.33,2370.970977888408,2389.056796012351,2380.0138869503794,114.68388695037947
TR-043355,2025-10-02,october,Dry Van,1140.1,2393.81,2359.118928513037,2372.6531780553414,2365.886053284189,27.92394671581087
TR-043356,2025-10-02,october,Dry Van,525.3,1174.22,1121.4262811489787,1126.2622465222003,1123.8442638355896,50.375736164410455
TR-043357,2025-10-02,october,Dry Van,1030.0,2169.9,2209.272132243982,2225.9385041268815,2217.6053181854318,47.70531818543168
TR-043358,2025-10-02,october,Dry Van,1039.7,2168.46,2179.3200945725243,2197.053084341128,2188.1865894568264,19.726589456826332
TR-043359,2025-10-02,october,Flatbed,1697.5,3535.11,3654.1928241234414,3802.26745472921,3728.230139426326,193.12013942632575
TR-043360,2025-10-02,october,Dry Van,1211.5,2482.49,2562.0264295821253,2530.2979358470698,2546.1621827145973,63.67218271459751
TR-043361,2025-10-02,october,Dry Van,1323.2,2530.95,2632.2826827764743,2694.2834703842273,2663.283076580351,132.3330765803512
TR-043362,2025-10-02,october,Dry Van,732.4,1481.8,1478.1586104422395,1472.9134182817088,1475.5360143619741,6.263985638025815
TR-043363,2025-10-02,october,Reefer,291.3,836.03,814.1386250864999,781.7729673774975,797.9557962319986,38.074203768001325
TR-043364,2025-10-02,october,Flatbed,721.1,1721.74,1761.9665596740167,1681.3105223562695,1721.6385410151431,0.10145898485689031
TR-043365,2025-10-02,october,Dry Van,1329.0,2529.85,2682.693096084423,2680.148762889503,2681.420929486963,151.570929486963
