load_id,date,fold,equipment,distance,actual_rate,lightgbm_prediction,catboost_prediction,ensemble_prediction,absolute_error
TR-038514,2025-09-01,september,Reefer,2318.8,4438.04,4562.022053051589,4567.119597302955,4564.570825177272,126.53082517727216
TR-038515,2025-09-01,september,Dry Van,2104.4,3801.75,3822.434196168873,3847.436245642595,3834.9352209057342,33.18522090573424
TR-038516,2025-09-01,september,Dry Van,389.3,870.8,873.0861617965741,863.6710437180554,868.3786027573148,2.4213972426852024
TR-038517,2025-09-01,september,Flatbed,707.4,1525.42,1506.3810839220323,1530.6325144858379,1518.506799203935,6.913200796064984
TR-038518,2025-09-01,september,Dry Van,2043.7,3819.07,3771.639858372197,3758.9976967517505,3765.3187775619735,53.751222438026616
TR-038519,2025-09-01,september,Dry Van,207.3,533.1,539.1414080154818,537.2439977097572,538.1927028626195,5.09270286261949
TR-038520,2025-09-01,september,Dry Van,215.2,572.08,567.5826982739236,565.9411408737599,566.7619195738417,5.3180804261583035
TR-038521,2025-09-01,september,Dry Van,1999.7,3762.42,3808.2782557239075,3761.2835364757993,3784.7808960998536,22.360896099853562
TR-038522,2025-09-01,september,Dry Van,551.6,1246.71,1245.3346812797804,1239.0390129959164,1242.1868471378484,4.523152862151619
TR-038523,2025-09-01,september,Dry Van,1718.1,3167.45,3292.210829607825,3244.696317926938,3268.4535737673814,101.00357376738157
TR-038524,2025-09-01,september,Reefer,627.1,1453.26,1435.6518128625441,1449.21287611339,1442.432344487967,10.827655512033061
TR-038525,2025-09-01,september,Dry Van,1283.6,2493.1,2510.2177424586944,2534.3789889001046,2522.2983656793995,29.198365679399558
TR-038526,2025-09-01,september,Flatbed,336.3,890.4,863.9637178199695,884.2368936620182,874.1003057409939,16.29969425900606
TR-038527,2025-09-01,september,Reefer,1205.2,2813.6,2790.3210119418545,2761.8875164160586,2776.1042641789563,37.49573582104358
TR-038528,2025-09-01,september,Reefer,1190.4,2631.8,2621.7975380824973,2602.7241542862225,2612.26084618436,19.53915381564002
TR-038529,2025-09-01,september,Flatbed,1262.1,2767.04,2777.881915383618,2745.358277517502,2761.6200964505597,5.419903549440278
TR-038530,2025-09-01,september,Dry Van,508.7,1076.48,1098.501735037846,1077.2909885359256,1087.8963617868858,11.416361786885773
TR-038531,2025-09-01,september,Dry Van,1215.0,2464.66,2494.800590048794,2490.6311201909625,2492.715855119878,28.055855119878288
TR-038532,2025-09-01,september,Dry Van,1109.8,2139.93,2045.6512966227524,2066.637062397648,2056.1441795102,83.78582048979979
TR-038533,2025-09-01,september,Dry Van,374.8,803.35,808.5380937608755,814.666204888425,811.6021493246503,8.252149324650304
TR-038534,2025-09-01,september,Dry Van,3234.6,5609.77,5752.109395595298,5631.714981426341,5691.91218851082,82.14218851081932
TR-038535,2025-09-01,september,Dry Van,1277.5,2462.59,2422.2591178991684,2528.795672852677,2475.5273953759224,12.937395375922279
TR-038536,2025-09-01,september,Dry Van,432.8,996.39,994.6246735642972,1003.6238924865189,999.124283025408,2.73428302540799
TR-038537,2025-09-01,september,Dry Van,1183.7,2365.84,2372.362721552514,2328.475581704889,2350.4191516287015,15.420848371298689
TR-038538,2025-09-01,september,Dry Van,589.4,1244.22,1261.7265032927976,1259.1800344188248,1260.453268855811,16.233268855811048
TR-038539,2025-09-01,september,Dry Van,2762.3,4972.2,5094.2375500823755,5042.804032977136,5068.520791529756,96.3207915297562
TR-038540,2025-09-01,september,Dry Van,179.8,462.1,476.4136019808437,460.8618494424484,468.637725711646,6.537725711645976
TR-038541,2025-09-01,september,Dry Van,858.6,1752.1,1746.1900076821146,1773.578979919081,1759.8844938005977,7.784493800597829
TR-038542,2025-09-01,september,Reefer,659.2,1532.71,1494.8109148019491,1520.895602494061,1507.853258648005,24.85674135199497
TR-038543,2025-09-01,september,Dry Van,248.5,599.05,627.2574876947516,608.9301805888351,618.0938341417934,19.043834141793468
TR-038544,2025-09-01,september,Dry Van,859.6,1884.4,1840.8095151385032,1834.173463655575,1837.491489397039,46.90851060296109
TR-038545,2025-09-01,september,Dry Van,1022.5,2099.41,2125.2229649174847,2150.821634020359,2138.022299468922,38.612299468922174
TR-038546,2025-09-01,september,Dry Van,134.8,362.54,364.64114630608015,350.6354099986388,357.6382781523595,4.901721847640545
TR-038547,2025-09-01,september,Flatbed,2248.2,4425.96,4470.675523845299,4370.910354605942,4420.792939225621,5.167060774379024
TR-038548,2025-09-01,september,Reefer,780.5,1674.34,1688.8586874359985,1695.0660548814726,1691.9623711587356,17.622371158735632
TR-038549,2025-09-01,september,Dry Van,613.4,1217.27,1222.5168800078998,1217.1591279100674,1219.8380039589836,2.5680039589835815
TR-038550,2025-09-01,september,Dry Van,1125.7,2215.87,2158.758135111486,2266.185676350659,2212.471905731072,3.398094268927707
TR-038551,2025-09-01,september,Dry Van,473.7,1081.85,1087.13647355667,1076.5989355015613,1081.8677045291156,0.017704529115690093
TR-038552,2025-09-01,september,Dry Van,1247.5,2539.08,2535.2100107183996,2528.55406985802,2531.8820402882097,7.19795971179019
TR-038553,2025-09-01,september,Flatbed,228.0,631.3,606.7185054386031,603.9696290392317,605.3440672389174,25.955932761082522
TR-038554,2025-09-01,september,Dry Van,566.7,1240.32,1261.5969102278093,1240.9123063525817,1251.2546082901954,10.934608290195456
TR-038555,2025-09-01,september,Dry Van,578.3,1195.21,1186.7903585058746,1193.4656278825673,1190.1279931942208,5.082006805779201
TR-038556,2025-09-01,september,Flatbed,171.2,505.53,480.4987115791377,499.36581789132015,489.93226473522896,15.597735264771018
TR-038557,2025-09-01,september,Dry Van,2061.1,3821.49,3749.0671272363347,3766.426367171744,3757.7467472040394,63.743252795960416
TR-038558,2025-09-01,september,Reefer,1233.8,2931.77,2891.033652618514,2856.1281520831017,2873.580902350808,58.18909764919181
TR-038559,2025-09-01,september,Dry Van,2575.7,4389.73,4625.669738592849,4337.774657349712,4481.72219797128,91.9921979712808
TR-038560,2025-09-01,september,Flatbed,212.9,572.82,569.222191239196,560.5310696621143,564.8766304506552,7.9433695493448795
TR-038561,2025-09-01,september,Dry Van,2846.6,4825.78,5149.16134524302,5026.850345148577,5088.005845195798,262.2258451957987
TR-038562,2025-09-01,september,Dry Van,2430.3,4468.22,4490.8821156758,4546.1360938527905,4518.509104764295,50.28910476429519
TR-038563,2025-09-01,september,Dry Van,1187.3,2185.71,2157.970508289248,2196.945135435212,2177.45782186223,8.252178137769988
TR-038564,2025-09-01,september,Dry Van,1163.6,2180.78,2173.326204889946,2209.411637090864,2191.368920990405,10.588920990404858
TR-038565,2025-09-01,september,Reefer,238.6,676.22,654.7061045883696,669.3264578953231,662.0162812418464,14.203718758153627
TR-038566,2025-09-01,september,Reefer,862.1,1951.88,1908.0166452048693,1940.7428766750106,1924.3797609399398,27.500239060060267
TR-038567,2025-09-01,september,Dry Van,1896.1,3434.23,3443.7991564412623,3412.63210887995,3428.2156326606064,6.01436733939363
TR-038568,2025-09-01,september,Dry Van,1816.8,3250.49,3254.5374988582694,3201.340805582624,3227.939152220447,22.550847779552896
TR-038569,2025-09-01,september,Dry Van,463.7,985.7,1009.3552924160983,1002.459619377811,1005.9074558969546,20.20745589695457
TR-038570,2025-09-01,september,Dry Van,442.6,977.59,978.9727627637949,986.1351177056179,982.5539402347064,4.963940234706342
TR-038571,2025-09-01,september,Reefer,1341.7,2811.5,2841.908146240304,2795.7931528933805,2818.8506495668425,7.350649566842549
TR-038572,2025-09-01,september,Dry Van,1173.7,2379.08,2404.3805942350405,2303.4509172188345,2353.9157557269373,25.16424427306265
TR-038573,2025-09-01,september,Reefer,1672.3,3669.98,3634.1911259539283,3651.99065545151,3643.090890702719,26.88910929728081
TR-038574,2025-09-01,september,Flatbed,533.8,1300.57,1221.6473518513337,1218.903994670451,1220.2756732608923,80.29432673910765
TR-038575,2025-09-01,september,Dry Van,2420.0,4301.88,4333.676738848728,4265.0603937336,4299.368566291164,2.5114337088361935
TR-038576,2025-09-01,september,Reefer,909.5,1931.02,1925.0751246137943,1910.4088817813447,1917.7420031975694,13.277996802430607
TR-038577,2025-09-01,september,Reefer,987.5,2258.98,2231.7858185769105,2226.369949685739,2229.077884131325,29.902115868675082
TR-038578,2025-09-01,september,Dry Van,1013.8,1985.68,1978.6380504103506,1992.5630882185128,1985.6005693144316,0.0794306855684681
TR-038579,2025-09-01,september,Dry Van,1578.1,2990.87,2991.2416116313498,3008.4116326565368,2999.8266221439435,8.956622143943605
TR-038580,2025-09-01,september,Dry Van,586.7,1255.91,1284.640293936818,1291.1771748267984,1287.9087343818082,31.998734381808163
TR-038581,2025-09-01,september,Dry Van,2051.4,3678.91,3702.5858823653252,3645.919726613328,3674.2528044893265,4.6571955106733185
TR-038582,2025-09-01,september,Reefer,828.5,1959.31,1975.8719609883449,1967.9874582291313,1971.929709608738,12.619709608738049
TR-038583,2025-09-01,september,Reefer,1444.1,3101.21,3074.128220552139,3077.8636501986316,3075.995935375385,25.21406462461482
TR-038584,2025-09-01,september,Flatbed,2426.8,4804.71,4758.747817770614,4757.767553356837,4758.257685563725,46.45231443627472
TR-038585,2025-09-01,september,Dry Van,816.2,1797.48,1790.2504685965916,1741.7995783351973,1766.0250234658945,31.454976534105526
TR-038586,2025-09-01,september,Dry Van,2006.2,3816.99,3865.085407489643,3853.964129611607,3859.5247685506247,42.534768550624904
TR-038587,2025-09-01,september,Dry Van,945.9,1758.12,1785.0107362015287,1794.0780296720523,1789.5443829367905,31.424382936790607
TR-038588,2025-09-01,september,Dry Van,980.1,1932.73,1982.244924817812,1983.2934175870419,1982.769171202427,50.03917120242704
TR-038589,2025-09-01,september,Dry Van,1369.8,2559.65,2594.3082988254578,2580.751196512372,2587.5297476689148,27.87974766891466
TR-038590,2025-09-01,september,Flatbed,3029.1,5774.35,5817.607944232903,5752.82215911822,5785.215051675561,10.865051675560608
TR-038591,2025-09-01,september,Flatbed,365.7,170.36,899.9723129266654,886.3269972552459,893.1496550909557,722.7896550909556
TR-038592,2025-09-01,september,Flatbed,368.0,903.41,912.8860817082801,906.5610862509809,909.7235839796306,6.313583979630607
TR-038593,2025-09-01,september,Reefer,1852.2,4025.92,4022.594780967193,4057.3158089477215,4039.955294957457,14.035294957457154
TR-038594,2025-09-01,september,Reefer,1435.3,2995.32,3036.274205544969,3013.825795470174,3025.0500005075714,29.730000507571276
TR-038595,2025-09-01,september,Dry Van,233.7,625.19,599.8990306912546,596.0125597418507,597.9557952165526,27.234204783447467
TR-038596,2025-09-01,september,Dry Van,769.8,1603.62,1565.267602193705,1594.5149245225348,1579.8912633581199,23.728736641880005
TR-038597,2025-09-01,september,Dry Van,1088.7,2282.16,2280.680955653131,2174.367446016254,2227.5242008346922,54.63579916530762
TR-038598,2025-09-01,september,Dry Van,1026.5,2156.07,2107.3164995496586,2084.600997920265,2095.958748734962,60.11125126503839
TR-038599,2025-09-01,september,Reefer,2093.5,4271.25,4276.943700640903,4307.542928010173,4292.243314325538,20.99331432553845
TR-038600,2025-09-01,september,Reefer,462.2,1208.44,1210.2192923221303,1218.3550070335054,1214.287149677818,5.847149677817924
TR-038601,2025-09-01,september,Flatbed,520.0,1359.2,1345.8800904599086,1309.9455070178383,1327.9127987388733,31.28720126112671
TR-038602,2025-09-01,september,Dry Van,2670.9,4943.0,4878.009479534621,4759.376068984275,4818.692774259448,124.30722574055198
TR-038603,2025-09-01,september,Reefer,474.7,1211.88,1167.9482099315212,1192.480332805455,1180.214271368488,31.66572863151214
TR-038604,2025-09-01,september,Dry Van,2164.1,4176.25,4125.252565038095,4219.280688723085,4172.26662688059,3.9833731194103166
TR-038605,2025-09-01,september,Reefer,781.7,1783.92,1801.9295908490242,1755.8340586129493,1778.8818247309869,5.038175269013209
TR-038606,2025-09-01,september,Flatbed,1971.5,4093.8,4127.2039698941635,4131.23523229768,4129.2196010959215,35.41960109592128
TR-038607,2025-09-01,september,Flatbed,493.1,1170.43,1192.3124929378564,1172.529391626506,1182.4209422821812,11.990942282181095
TR-038608,2025-09-01,september,Dry Van,702.8,1531.76,1501.3567045618722,1494.5106245374704,1497.9336645496714,33.82633545032854
TR-038609,2025-09-01,september,Reefer,1416.9,3029.69,3039.7750474821146,3032.4933598773573,3036.134203679736,6.444203679735892
TR-038610,2025-09-01,september,Dry Van,973.7,1823.43,1847.9590746169006,1879.6384015868173,1863.7987381018588,40.36873810185875
TR-038611,2025-09-01,september,Reefer,1625.7,3550.19,3612.961275532995,3598.633492786572,3605.797384159783,55.60738415978312
TR-038612,2025-09-01,september,Flatbed,1476.1,3088.61,3126.2145968223385,3148.895042913913,3137.554819868126,48.944819868125705
TR-038613,2025-09-01,september,Reefer,1173.0,2651.65,2639.172767908371,2615.914352411591,2627.543560159981,24.106439840018993
TR-038614,2025-09-01,september,Flatbed,282.2,697.21,683.9112710516503,698.0263938062874,690.9688324289689,6.241167571031156
TR-038615,2025-09-01,september,Flatbed,2328.5,4672.93,4661.760175925817,4674.349734493631,4668.054955209724,4.875044790276661
TR-038616,2025-09-01,september,Dry Van,2320.1,4100.58,4142.951773370627,4097.264854772989,4120.108314071807,19.528314071807472
TR-038617,2025-09-01,september,Dry Van,1416.2,2638.3,2696.4535416185104,2708.5174944617675,2702.485518040139,64.18551804013896
TR-038618,2025-09-01,september,Dry Van,1972.8,3906.01,3837.076024719683,3765.7072983037015,3801.3916615116923,104.61833848830793
TR-038619,2025-09-01,september,Flatbed,799.3,1650.6,1647.359899601857,1660.556089345233,1653.957994473545,3.3579944735452045
TR-038620,2025-09-01,september,Dry Van,818.9,1660.7,1662.0341190494707,1688.689848399439,1675.3619837244548,14.661983724454785
TR-038621,2025-09-01,september,Dry Van,473.2,1080.36,1095.576941310719,1103.6917105356479,1099.6343259231835,19.274325923183596
TR-038622,2025-09-01,september,Reefer,2035.9,4108.95,4223.4935526246245,4101.692665860306,4162.593109242465,53.64310924246547
TR-038623,2025-09-01,september,Dry Van,916.7,1846.81,1908.107225689505,1876.3653726104114,1892.236299149958,45.42629914995814
TR-038624,2025-09-01,september,Flatbed,945.5,2020.1,1937.1276255904222,1979.1830991579932,1958.1553623742077,61.94463762579221
TR-038625,2025-09-01,september,Dry Van,1356.3,2581.57,2575.1217883186896,2597.3426291404676,2586.232208729579,4.662208729578651
TR-038626,2025-09-01,september,Flatbed,612.1,1384.61,1397.4325207554468,1385.1512386426593,1391.291879699053,6.68187969905307
TR-038627,2025-09-01,september,Flatbed,296.8,831.27,796.3292959480273,801.9764322479073,799.1528640979673,32.117135902032715
TR-038628,2025-09-01,september,Flatbed,453.6,1132.05,1177.5755123390668,1167.7524626397167,1172.6639874893917,40.613987489391775
TR-038629,2025-09-01,september,Reefer,969.4,2231.06,2191.3706234567585,2224.6853621211135,2208.027992788936,23.032007211063956
TR-038630,2025-09-01,september,Reefer,2204.0,4629.23,4576.367526902472,4623.559198532488,4599.96336271748,29.266637282519696
TR-038631,2025-09-01,september,Reefer,2419.3,5099.24,5015.245911617648,5044.798845466029,5030.022378541838,69.21762145816137
TR-038632,2025-09-01,september,Dry Van,2923.7,4975.45,5286.975755330223,4998.641138664366,5142.808446997295,167.35844699729478
TR-038633,2025-09-01,september,Dry Van,459.7,1064.92,1058.833358492468,1042.644861789166,1050.739110140817,14.180889859183026
TR-038634,2025-09-01,september,Reefer,200.4,597.28,568.6881942199908,617.9977493132697,593.3429717666302,3.9370282333698015
TR-038635,2025-09-02,september,Reefer,2211.2,4595.4,4615.722379074968,4647.081776560393,4631.40207781768,36.0020778176804
TR-038636,2025-09-02,september,Dry Van,1864.5,3621.16,3675.5259564537473,3616.8148456806775,3646.1704010672124,25.01040106721257
TR-038637,2025-09-02,september,Dry Van,2064.0,3845.42,3913.737384836156,3890.9073212895814,3902.3223530628684,56.902353062868315
TR-038638,2025-09-02,september,Dry Van,465.3,1036.45,1059.2163220803131,1032.5623076801244,1045.8893148802188,9.439314880218717
TR-038639,2025-09-02,september,Dry Van,190.5,537.66,531.4371545957996,513.2768137464182,522.3569841711089,15.303015828891034
TR-038640,2025-09-02,september,Dry Van,1112.2,2250.41,2226.929576168056,2222.565058863862,2224.747317515959,25.662682484040943
TR-038641,2025-09-02,september,Dry Van,711.5,1496.94,1533.1160006315006,1527.3367953714205,1530.2263980014604,33.286398001460384
TR-038642,2025-09-02,september,Dry Van,1218.9,2435.72,2447.129404209629,2462.7726119808813,2454.951008095255,19.23100809525522
TR-038643,2025-09-02,september,Flatbed,3119.2,6323.82,5975.189150604733,6167.318408766353,6071.253779685543,252.5662203144566
TR-038644,2025-09-02,september,Flatbed,835.3,1820.96,1850.8128332431218,1835.020774530053,1842.9168038865873,21.956803886587295
TR-038645,2025-09-02,september,Flatbed,740.1,1755.11,1736.338198842545,1741.199563331101,1738.768881086823,16.341118913176842
TR-038646,2025-09-02,september,Reefer,422.1,1069.87,1050.6024414271503,1051.6536544634182,1051.1280479452844,18.74195205471551
TR-038647,2025-09-02,september,Flatbed,1350.3,2949.22,2894.7783867155968,2885.07073980839,2889.924563261993,59.29543673800663
TR-038648,2025-09-02,september,Dry Van,1220.8,2536.23,2545.0677997425587,2544.6351561055712,2544.851477924065,8.621477924064948
TR-038649,2025-09-02,september,Dry Van,918.8,1919.59,1913.3866432494212,1900.7208461759546,1907.053744712688,12.53625528731186
TR-038650,2025-09-02,september,Dry Van,2801.3,4617.91,4789.838623435195,4674.677920236163,4732.258271835679,114.34827183567904
TR-038651,2025-09-02,september,Dry Van,571.0,1258.57,1256.2323231347423,1242.1333308998182,1249.1828270172803,9.387172982719676
TR-038652,2025-09-02,september,Reefer,528.7,1433.77,1423.1732278817776,1393.6165220714515,1408.3948749766146,25.375125023385408
TR-038653,2025-09-02,september,Dry Van,2055.1,3736.23,3835.5091824483634,3849.5596918333463,3842.5344371408546,106.30443714085459
TR-038654,2025-09-02,september,Flatbed,835.5,1727.75,1713.0434453485673,1713.1505293317773,1713.0969873401723,14.65301265982771
TR-038655,2025-09-02,september,Dry Van,276.0,624.33,648.7644396069596,623.7612751445629,636.2628573757613,11.932857375761273
TR-038656,2025-09-02,september,Dry Van,616.2,1272.52,1289.6035826129203,1282.896038779858,1286.249810696389,13.729810696388995
TR-038657,2025-09-02,september,Dry Van,924.6,2012.09,1978.4968924937095,1978.370635156382,1978.4337638250458,33.656236174954074
TR-038658,2025-09-02,september,Dry Van,287.2,707.77,694.2918650056429,709.8118677834159,702.0518663945294,5.718133605470598
TR-038659,2025-09-02,september,Flatbed,1698.2,3591.23,3508.3100119551,3414.805317578971,3461.5576647670355,129.67233523296454
TR-038660,2025-09-02,september,Dry Van,237.2,555.34,545.6666259861887,541.7856325976945,543.7261292919416,11.61387070805847
TR-038661,2025-09-02,september,Reefer,540.7,1352.42,1353.5041373092965,1330.4654881533993,1341.984812731348,10.435187268652044
TR-038662,2025-09-02,september,Dry Van,1217.9,2666.14,2568.000251365664,2541.884024094653,2554.9421377301587,111.19786226984115
TR-038663,2025-09-02,september,Reefer,1174.8,2476.54,2554.460165590015,2466.884586816479,2510.672376203247,34.13237620324708
TR-038664,2025-09-02,september,Flatbed,427.7,1058.7,1037.5881637297332,1026.9583401867706,1032.2732519582519,26.42674804174817
TR-038665,2025-09-02,september,Flatbed,818.5,1824.73,1883.7576970667735,1864.7484222074356,1874.2530596371046,49.52305963710455
TR-038666,2025-09-02,september,Reefer,1572.7,3424.84,3423.384320278979,3406.4896919678854,3414.937006123432,9.902993876567962
TR-038667,2025-09-02,september,Dry Van,2902.1,5041.13,5239.989202576794,5095.640339640155,5167.814771108475,126.6847711084747
TR-038668,2025-09-02,september,Dry Van,629.1,1331.36,1350.6455684835535,1393.9164876404084,1372.281028061981,40.92102806198113
TR-038669,2025-09-02,september,Reefer,556.4,1309.45,1262.804319914262,1274.730108054905,1268.7672139845836,40.68278601541647
TR-038670,2025-09-02,september,Flatbed,508.7,1223.28,1245.23906682449,1217.542626256732,1231.3908465406112,8.110846540611192
TR-038671,2025-09-02,september,Dry Van,1100.5,2249.04,2278.061740577197,2277.4659240241294,2277.763832300663,28.72383230066316
TR-038672,2025-09-02,september,Reefer,1485.1,3292.86,3147.3928084646623,3147.1878548149634,3147.290331639813,145.56966836018728
TR-038673,2025-09-02,september,Dry Van,755.1,1464.17,1464.4240239626788,1444.9300215874234,1454.6770227750512,9.492977224948845
TR-038674,2025-09-02,september,Dry Van,645.9,1328.24,1327.5898781512517,1334.762613354283,1331.1762457527675,2.9362457527674906
TR-038675,2025-09-02,september,Dry Van,1245.7,2566.52,2549.8397831617385,2540.703817798705,2545.271800480222,21.248199519778154
TR-038676,2025-09-02,september,Reefer,859.5,2064.9,2027.5827126495753,2036.1025494209027,2031.842631035239,33.057368964761054
TR-038677,2025-09-02,september,Dry Van,323.2,748.11,759.9765485717679,727.0241768847511,743.5003627282595,4.609637271740553
TR-038678,2025-09-02,september,Reefer,788.7,1697.16,1673.4594436684802,1743.3118799413546,1708.3856618049174,11.225661804917308
TR-038679,2025-09-02,september,Dry Van,630.4,1408.45,1387.9873802507518,1391.8747853395225,1389.9310827951372,18.518917204862873
TR-038680,2025-09-02,september,Dry Van,299.4,733.24,721.1438014734479,730.0082055401904,725.5760035068191,7.663996493180889
TR-038681,2025-09-02,september,Reefer,1414.4,3208.32,3092.725753671234,3037.9495351854252,3065.3376444283294,142.98235557167072
TR-038682,2025-09-02,september,Flatbed,721.7,1629.6,1618.1197022911308,1609.4600800817102,1613.7898911864204,15.810108813579518
TR-038683,2025-09-02,september,Dry Van,2432.9,4484.01,4494.018837385981,4563.93071714127,4528.974777263626,44.964777263625365
TR-038684,2025-09-02,september,Dry Van,1256.8,2440.1,2416.1232512508705,2393.484310725292,2404.803780988081,35.296219011918765
TR-038685,2025-09-02,september,Reefer,403.9,971.68,936.6724768702438,949.2953886581804,942.9839327642121,28.696067235787837
TR-038686,2025-09-02,september,Dry Van,1485.9,2932.54,2880.566186513076,2915.0918618591313,2897.8290241861037,34.71097581389631
TR-038687,2025-09-02,september,Reefer,1952.9,4163.72,4208.018397336981,4264.433557378684,4236.225977357833,72.50597735783231
TR-038688,2025-09-02,september,Dry Van,423.3,971.1,986.3969923363709,976.3867887097058,981.3918905230383,10.291890523038319
TR-038689,2025-09-02,september,Dry Van,641.0,1426.2,1415.0631324697927,1405.711805212356,1410.3874688410742,15.812531158925822
TR-038690,2025-09-02,september,Flatbed,1819.9,3818.1,3832.0586599304656,3825.8494139590757,3828.9540369447705,10.854036944770542
TR-038691,2025-09-02,september,Dry Van,1535.7,2983.74,3043.664231735177,2986.483311699323,3015.07377171725,31.33377171725033
TR-038692,2025-09-02,september,Reefer,997.6,2106.36,2137.592298361162,2130.8147334006453,2134.203515880904,27.84351588090385
TR-038693,2025-09-02,september,Dry Van,1637.1,3245.38,3187.1664209445225,3189.728139223077,3188.4472800838,56.93271991620031
TR-038694,2025-09-02,september,Dry Van,303.4,716.13,724.2080214954291,703.4907834738133,713.8494024846211,2.2805975153788722
TR-038695,2025-09-02,september,Dry Van,515.8,1193.79,1186.4988527445666,1172.294115744976,1179.3964842447713,14.393515755228691
TR-038696,2025-09-02,september,Dry Van,1029.0,2066.21,2019.3518161041927,2025.958608787644,2022.6552124459183,43.55478755408171
